id_compra,dt_compra,cd_produto,qtde_vendida,vl_vendido,nm_cliente,perc_promocao
8178,2024-01-27,1003,4,186.46,Bruno Ferreira,0.05
8179,2024-04-11,1034,3,140.4,Eduardo Martins,0.15
8180,2024-01-04,1026,10,65.64,Eduardo Pereira,0.15
8181,2024-03-24,1022,1,287.19,Carlos Martins,0.1
8182,2024-03-20,1019,11,172.84,Ana Pereira,0.0
8183,2024-04-23,1050,1,32.59,Juliana Pereira,0.05
8184,2024-05-19,1036,17,292.66,Igor Oliveira,0.2
8185,2024-02-24,1001,17,224.21,Ana Lima,0.2
8186,2024-05-04,1045,8,48.26,Ana Oliveira,0.0
8187,2024-05-31,1031,16,72.46,Carlos Pereira,0.2
8188,2024-04-18,1000,17,150.39,Bruno Silva,0.15
8189,2024-05-15,1002,14,286.95,Eduardo Pereira,0.1
8190,2024-05-02,1016,16,126.91,Eduardo Pereira,0.05
8191,2024-01-06,1019,3,87.13,Bruno Ribeiro,0.15
8192,2024-05-14,1018,17,263.65,Carlos Pereira,0.0
8193,2024-03-08,1004,4,256.74,Eduardo Souza,0.05
8194,2024-01-15,1006,1,112.1,Gabriel Silva,0.1
8195,2024-03-19,1031,3,78.95,Fernanda Oliveira,0.15
8196,2024-04-16,1025,11,101.37,Carlos Costa,0.15
8197,2024-05-05,1004,1,19.76,Daniela Ribeiro,0.1
8198,2024-04-30,1038,1,74.91,Fernanda Martins,0.0
8199,2024-03-17,1050,10,151.29,Eduardo Oliveira,0.2
8200,2024-04-26,1000,20,188.43,Carlos Souza,0.05
8201,2024-03-05,1001,1,231.56,Fernanda Lima,0.2
8202,2024-06-24,1026,12,273.38,Bruno Ribeiro,0.2
8203,2024-06-09,1023,6,85.6,Ana Costa,0.2
8204,2024-04-24,1049,12,129.15,Helena Lima,0.2
8205,2024-05-19,1031,6,256.08,Eduardo Martins,0.0
8206,2024-05-16,1001,11,249.6,Fernanda Lima,0.1
8207,2024-06-02,1030,12,163.76,Eduardo Martins,0.1
8208,2024-04-28,1022,1,254.27,Igor Lima,0.0
8209,2024-02-25,1038,15,193.3,Bruno Lima,0.1
8210,2024-03-02,1011,5,278.3,Gabriel Pereira,0.15
8211,2024-02-08,1000,5,12.09,Igor Souza,0.15
8212,2024-03-14,1047,17,272.18,Ana Costa,0.15
8213,2024-01-28,1025,17,44.23,Igor Martins,0.05
8214,2024-06-07,1039,12,288.76,Carlos Oliveira,0.0
8215,2024-06-03,1004,19,11.62,Gabriel Almeida,0.2
8216,2024-06-04,1007,8,57.03,Fernanda Ribeiro,0.0
8217,2024-06-04,1029,4,58.47,Gabriel Costa,0.2
8218,2024-05-25,1032,3,92.03,Helena Lima,0.1
8219,2024-05-19,1015,1,85.67,Eduardo Lima,0.15
8220,2024-03-08,1002,15,43.79,Eduardo Silva,0.1
8221,2024-04-13,1024,5,230.87,Fernanda Almeida,0.15
8222,2024-04-14,1016,18,66.31,Bruno Souza,0.15
8223,2024-05-13,1000,20,266.65,Igor Costa,0.0
8224,2024-03-16,1029,15,187.62,Ana Ribeiro,0.1
8225,2024-04-08,1041,17,195.57,Eduardo Ferreira,0.0
8226,2024-02-24,1025,19,293.84,Daniela Souza,0.1
8227,2024-02-25,1039,16,85.75,Gabriel Ferreira,0.1
8228,2024-05-09,1041,11,84.98,Igor Pereira,0.0
8229,2024-06-27,1019,17,139.06,Helena Martins,0.05
8230,2024-03-02,1041,18,43.43,Juliana Pereira,0.05
8231,2024-04-28,1001,16,295.45,Gabriel Ribeiro,0.05
8232,2024-05-29,1008,14,166.58,Igor Ferreira,0.2
8233,2024-05-29,1030,13,295.75,Daniela Lima,0.05
8234,2024-01-13,1011,14,66.64,Eduardo Ribeiro,0.1
8235,2024-05-02,1000,3,99.51,Igor Almeida,0.0
8236,2024-06-08,1000,1,54.6,Igor Ribeiro,0.0
8237,2024-06-26,1029,13,116.17,Daniela Silva,0.0
8238,2024-01-03,1038,6,231.3,Eduardo Ferreira,0.0
8239,2024-01-10,1035,3,138.61,Igor Costa,0.05
8240,2024-03-22,1021,14,162.43,Eduardo Ribeiro,0.15
8241,2024-05-24,1025,16,25.57,Carlos Lima,0.05
8242,2024-05-14,1013,4,196.66,Igor Almeida,0.05
8243,2024-05-05,1029,20,265.34,Gabriel Almeida,0.2
8244,2024-02-26,1017,17,266.57,Helena Almeida,0.2
8245,2024-01-01,1050,2,164.67,Gabriel Souza,0.15
8246,2024-04-03,1018,18,60.59,Fernanda Almeida,0.05
8247,2024-04-03,1013,19,130.74,Gabriel Ferreira,0.2
8248,2024-02-05,1026,14,142.54,Ana Almeida,0.1
8249,2024-02-20,1042,17,266.82,Juliana Oliveira,0.2
8250,2024-03-14,1049,19,79.62,Helena Ribeiro,0.1
8251,2024-01-28,1020,1,96.35,Fernanda Ferreira,0.05
8252,2024-06-29,1032,9,42.68,Helena Ferreira,0.1
8253,2024-01-14,1014,7,112.38,Helena Pereira,0.0
8254,2024-04-01,1011,19,96.83,Juliana Lima,0.15
8255,2024-03-15,1025,12,43.99,Gabriel Ribeiro,0.0
8256,2024-03-10,1005,10,43.35,Gabriel Almeida,0.1
8257,2024-01-17,1030,13,212.62,Gabriel Ribeiro,0.0
8258,2024-04-20,1026,18,101.05,Eduardo Martins,0.05
8259,2024-03-03,1048,12,220.02,Igor Oliveira,0.1
8260,2024-06-14,1024,7,33.13,Gabriel Lima,0.2
8261,2024-04-22,1048,9,280.16,Carlos Ferreira,0.2
8262,2024-01-25,1018,1,175.02,Eduardo Oliveira,0.0
8263,2024-03-14,1046,17,210.35,Igor Costa,0.2
8264,2024-04-24,1024,7,20.47,Carlos Ferreira,0.15
8265,2024-05-23,1049,17,166.66,Bruno Pereira,0.0
8266,2024-01-20,1043,13,168.73,Helena Ferreira,0.0
8267,2024-03-20,1045,12,215.41,Daniela Ribeiro,0.05
8268,2024-04-12,1014,1,116.68,Juliana Lima,0.15
8269,2024-02-16,1041,5,59.89,Igor Ribeiro,0.05
8270,2024-03-13,1021,3,174.88,Igor Lima,0.0
8271,2024-01-01,1030,19,230.45,Igor Ribeiro,0.0
8272,2024-03-26,1002,6,129.19,Ana Ribeiro,0.2
8273,2024-01-25,1032,6,276.5,Daniela Oliveira,0.15
8274,2024-04-02,1038,15,258.12,Helena Ferreira,0.15
8275,2024-04-10,1026,12,247.82,Igor Souza,0.1
8276,2024-05-25,1031,14,201.43,Igor Almeida,0.2
8277,2024-01-23,1048,9,30.54,Juliana Martins,0.05
8278,2024-05-29,1010,7,216.27,Igor Oliveira,0.0
8279,2024-05-11,1024,18,42.68,Carlos Ribeiro,0.0
8280,2024-04-25,1020,9,293.12,Juliana Lima,0.05
8281,2024-05-05,1017,19,73.75,Gabriel Silva,0.2
8282,2024-02-27,1011,13,263.5,Carlos Ferreira,0.15
8283,2024-04-18,1017,7,41.56,Gabriel Ribeiro,0.05
8284,2024-05-30,1005,6,270.29,Bruno Silva,0.1
8285,2024-02-03,1031,11,263.34,Carlos Costa,0.1
8286,2024-01-14,1006,10,219.58,Helena Lima,0.0
8287,2024-06-23,1019,12,65.74,Fernanda Pereira,0.2
8288,2024-02-03,1034,10,117.38,Helena Oliveira,0.2
8289,2024-02-17,1013,4,84.98,Fernanda Costa,0.2
8290,2024-04-09,1037,8,146.16,Carlos Ribeiro,0.2
8291,2024-04-04,1006,5,71.36,Gabriel Oliveira,0.0
8292,2024-02-02,1049,5,36.16,Carlos Souza,0.15
8293,2024-06-15,1039,9,27.08,Carlos Almeida,0.1
8294,2024-06-24,1008,12,140.12,Carlos Ribeiro,0.15
8295,2024-04-28,1045,8,297.94,Eduardo Ferreira,0.2
8296,2024-01-18,1049,5,150.6,Juliana Almeida,0.15
8297,2024-02-26,1008,15,276.98,Eduardo Oliveira,0.1
8298,2024-05-18,1028,19,295.3,Carlos Ribeiro,0.2
8299,2024-04-14,1001,4,137.18,Fernanda Souza,0.2
8300,2024-05-14,1025,14,95.9,Juliana Oliveira,0.1
8301,2024-03-19,1022,13,39.71,Carlos Lima,0.2
8302,2024-05-09,1049,19,17.97,Juliana Pereira,0.1
8303,2024-05-29,1015,4,207.0,Bruno Costa,0.05
8304,2024-06-04,1028,13,239.53,Juliana Ferreira,0.1
8305,2024-06-15,1014,11,34.16,Igor Silva,0.15
8306,2024-03-08,1000,19,152.17,Igor Lima,0.1
8307,2024-01-31,1024,1,181.46,Fernanda Pereira,0.2
8308,2024-01-18,1033,13,212.15,Carlos Oliveira,0.2
8309,2024-02-08,1034,2,237.92,Eduardo Silva,0.0
8310,2024-03-03,1040,18,104.36,Ana Oliveira,0.0
8311,2024-04-16,1035,8,51.65,Helena Silva,0.1
8312,2024-02-21,1046,10,41.85,Juliana Almeida,0.0
8313,2024-03-11,1008,14,129.9,Ana Pereira,0.15
8314,2024-06-16,1031,1,188.5,Helena Silva,0.05
8315,2024-04-17,1026,10,256.49,Carlos Silva,0.1
8316,2024-03-03,1039,7,82.41,Igor Lima,0.1
8317,2024-03-04,1014,7,151.94,Igor Oliveira,0.2
8318,2024-06-03,1011,16,246.54,Ana Almeida,0.15
8319,2024-05-04,1014,6,17.36,Igor Costa,0.15
8320,2024-05-09,1013,18,54.79,Ana Martins,0.0
8321,2024-02-26,1029,8,120.66,Ana Pereira,0.2
8322,2024-06-04,1021,17,103.8,Helena Almeida,0.05
8323,2024-06-12,1043,12,92.28,Carlos Silva,0.1
8324,2024-05-06,1046,11,97.77,Carlos Silva,0.15
8325,2024-02-07,1012,18,278.1,Juliana Silva,0.15
8326,2024-03-03,1021,14,193.74,Ana Souza,0.15
8327,2024-02-24,1012,19,257.46,Gabriel Ribeiro,0.2
8328,2024-03-04,1049,8,66.39,Fernanda Almeida,0.15
8329,2024-06-17,1006,9,214.9,Helena Lima,0.1
8330,2024-05-07,1035,20,246.69,Juliana Martins,0.2
8331,2024-04-02,1050,13,90.12,Daniela Ferreira,0.05
8332,2024-01-06,1016,20,48.15,Eduardo Ferreira,0.2
8333,2024-03-23,1021,7,257.09,Fernanda Martins,0.05
8334,2024-05-01,1033,19,146.49,Ana Silva,0.1
8335,2024-01-17,1035,9,131.08,Fernanda Ribeiro,0.15
8336,2024-02-02,1011,1,129.33,Igor Souza,0.05
8337,2024-01-22,1019,17,21.78,Igor Souza,0.05
8338,2024-03-27,1005,14,107.52,Bruno Pereira,0.1
8339,2024-04-13,1031,15,127.67,Fernanda Lima,0.15
8340,2024-02-03,1005,8,216.32,Daniela Ribeiro,0.15
8341,2024-04-18,1006,13,267.83,Helena Souza,0.05
8342,2024-01-04,1047,7,259.57,Bruno Ferreira,0.1
8343,2024-04-25,1011,15,136.65,Fernanda Lima,0.2
8344,2024-02-06,1017,19,37.23,Helena Oliveira,0.0
8345,2024-06-04,1037,19,277.48,Carlos Silva,0.1
8346,2024-03-21,1024,20,152.84,Carlos Costa,0.05
8347,2024-05-03,1032,14,213.25,Fernanda Oliveira,0.2
8348,2024-04-23,1049,2,176.85,Ana Souza,0.1
8349,2024-03-19,1037,8,158.4,Carlos Pereira,0.2
8350,2024-03-21,1047,15,120.9,Juliana Silva,0.2
8351,2024-02-04,1017,5,159.83,Gabriel Souza,0.05
8352,2024-02-14,1048,13,64.25,Daniela Ferreira,0.05
8353,2024-01-20,1038,1,115.25,Juliana Martins,0.2
8354,2024-05-15,1034,11,154.98,Igor Costa,0.1
8355,2024-04-12,1029,13,68.1,Igor Ribeiro,0.1
8356,2024-03-21,1038,4,13.45,Gabriel Souza,0.05
8357,2024-06-16,1028,12,30.49,Ana Ribeiro,0.2
8358,2024-01-19,1017,7,72.71,Bruno Souza,0.0
8359,2024-03-19,1049,4,263.49,Ana Ribeiro,0.1
8360,2024-03-05,1020,14,231.43,Gabriel Pereira,0.05
8361,2024-06-07,1040,16,203.48,Daniela Martins,0.0
8362,2024-02-16,1008,16,36.93,Ana Costa,0.05
8363,2024-01-24,1011,4,198.39,Daniela Pereira,0.1
8364,2024-06-15,1020,17,158.78,Gabriel Pereira,0.05
8365,2024-06-17,1020,20,175.43,Juliana Souza,0.0
8366,2024-03-09,1024,1,73.33,Gabriel Lima,0.1
8367,2024-05-07,1024,10,25.96,Fernanda Pereira,0.1
8368,2024-03-29,1006,19,177.75,Bruno Almeida,0.0
8369,2024-04-10,1032,10,231.42,Helena Costa,0.0
8370,2024-01-19,1000,17,188.35,Juliana Pereira,0.2
8371,2024-06-02,1021,11,181.87,Gabriel Lima,0.05
8372,2024-01-03,1006,3,278.19,Bruno Souza,0.2
8373,2024-01-26,1013,13,51.33,Fernanda Oliveira,0.05
8374,2024-02-26,1037,9,266.17,Ana Oliveira,0.05
8375,2024-05-13,1013,20,20.91,Daniela Pereira,0.0
8376,2024-01-21,1042,17,147.61,Carlos Pereira,0.2
8377,2024-04-08,1038,20,121.9,Bruno Martins,0.05
8378,2024-04-23,1023,19,254.48,Gabriel Silva,0.2
8379,2024-01-13,1044,20,242.22,Fernanda Costa,0.0
8380,2024-02-05,1040,12,54.45,Gabriel Ferreira,0.05
8381,2024-06-28,1016,2,135.83,Ana Martins,0.0
8382,2024-01-30,1038,6,131.82,Igor Martins,0.05
8383,2024-06-25,1003,9,208.91,Juliana Almeida,0.15
8384,2024-05-12,1011,19,73.85,Daniela Almeida,0.15
8385,2024-02-15,1046,2,141.17,Daniela Ribeiro,0.1
8386,2024-03-26,1022,8,276.56,Igor Ferreira,0.1
8387,2024-04-05,1020,5,245.72,Bruno Oliveira,0.1
8388,2024-05-07,1019,19,153.81,Gabriel Ferreira,0.15
8389,2024-03-03,1050,10,25.87,Eduardo Lima,0.1
8390,2024-03-28,1006,5,116.34,Juliana Lima,0.2
8391,2024-04-28,1028,6,286.41,Bruno Costa,0.0
8392,2024-05-02,1001,5,190.87,Helena Ferreira,0.1
8393,2024-03-02,1028,20,286.76,Igor Almeida,0.15
8394,2024-05-24,1023,19,162.22,Gabriel Pereira,0.1
8395,2024-04-17,1038,10,266.99,Daniela Pereira,0.15
8396,2024-05-03,1025,20,40.95,Eduardo Pereira,0.15
8397,2024-02-28,1019,3,179.14,Juliana Oliveira,0.2
8398,2024-01-13,1036,14,74.68,Fernanda Pereira,0.2
8399,2024-05-14,1025,8,206.26,Fernanda Silva,0.1
8400,2024-06-17,1008,18,277.48,Carlos Silva,0.05
8401,2024-05-24,1010,5,70.49,Gabriel Almeida,0.15
8402,2024-06-09,1021,15,142.71,Daniela Martins,0.2
8403,2024-06-07,1044,10,146.89,Helena Pereira,0.1
8404,2024-03-01,1038,18,89.16,Igor Ferreira,0.05
8405,2024-05-01,1050,6,65.0,Gabriel Martins,0.2
8406,2024-04-15,1038,7,284.82,Fernanda Silva,0.2
8407,2024-06-13,1035,13,107.17,Igor Souza,0.05
8408,2024-03-17,1012,12,151.12,Eduardo Silva,0.15
8409,2024-01-06,1009,12,103.81,Eduardo Oliveira,0.05
8410,2024-05-09,1040,18,27.73,Juliana Ribeiro,0.15
8411,2024-06-16,1026,16,152.61,Helena Souza,0.2
8412,2024-03-31,1032,12,17.15,Helena Pereira,0.05
8413,2024-05-28,1004,5,253.94,Juliana Martins,0.05
8414,2024-03-14,1026,12,120.0,Igor Almeida,0.0
8415,2024-05-05,1005,5,63.69,Carlos Ribeiro,0.1
8416,2024-01-04,1001,10,291.78,Igor Pereira,0.0
8417,2024-06-18,1021,9,122.8,Daniela Souza,0.15
8418,2024-06-08,1030,18,54.91,Carlos Almeida,0.1
8419,2024-04-29,1040,11,123.63,Ana Almeida,0.05
8420,2024-01-10,1005,12,260.99,Bruno Pereira,0.1
8421,2024-03-26,1022,14,21.41,Eduardo Costa,0.05
8422,2024-02-21,1011,20,191.94,Igor Costa,0.15
8423,2024-02-14,1043,14,168.61,Daniela Silva,0.05
8424,2024-05-07,1008,8,228.47,Eduardo Almeida,0.05
8425,2024-05-12,1006,15,206.31,Gabriel Lima,0.05
8426,2024-04-06,1030,6,13.01,Gabriel Ribeiro,0.1
8427,2024-05-09,1000,16,185.29,Helena Souza,0.2
8428,2024-02-17,1013,1,191.72,Helena Ribeiro,0.05
8429,2024-06-14,1042,15,175.93,Juliana Ribeiro,0.15
8430,2024-02-20,1030,17,146.81,Daniela Martins,0.2
8431,2024-05-20,1004,4,185.31,Igor Lima,0.15
8432,2024-02-10,1049,3,157.68,Bruno Souza,0.15
8433,2024-06-27,1017,2,224.97,Gabriel Martins,0.2
8434,2024-06-05,1025,12,12.94,Carlos Oliveira,0.15
8435,2024-04-16,1014,14,94.91,Fernanda Oliveira,0.2
8436,2024-06-18,1033,1,133.74,Daniela Lima,0.1
8437,2024-05-02,1019,5,18.12,Eduardo Costa,0.05
8438,2024-05-09,1037,14,174.63,Juliana Costa,0.1
8439,2024-02-05,1025,14,123.12,Eduardo Ribeiro,0.0
8440,2024-06-04,1037,4,214.1,Ana Martins,0.05
8441,2024-02-22,1036,5,86.6,Eduardo Silva,0.1
8442,2024-04-10,1040,4,179.59,Ana Almeida,0.1
8443,2024-05-06,1025,4,163.18,Fernanda Ribeiro,0.05
8444,2024-04-07,1018,16,121.07,Daniela Almeida,0.1
8445,2024-03-17,1029,3,232.96,Gabriel Costa,0.1
8446,2024-05-16,1028,14,226.76,Juliana Pereira,0.1
8447,2024-03-13,1005,2,16.97,Fernanda Ferreira,0.1
8448,2024-04-16,1045,13,171.36,Igor Silva,0.1
8449,2024-05-05,1036,14,79.77,Juliana Costa,0.05
8450,2024-06-16,1040,10,150.24,Daniela Silva,0.0
8451,2024-04-19,1030,8,201.6,Eduardo Ribeiro,0.1
8452,2024-04-25,1045,1,168.91,Gabriel Souza,0.05
8453,2024-06-25,1026,12,57.89,Helena Oliveira,0.15
8454,2024-04-02,1005,13,115.35,Ana Almeida,0.0
8455,2024-04-23,1029,3,142.14,Juliana Souza,0.0
8456,2024-03-30,1018,5,52.86,Gabriel Ferreira,0.2
8457,2024-06-28,1043,1,270.65,Juliana Pereira,0.05
8458,2024-02-07,1009,4,113.72,Helena Souza,0.2
8459,2024-06-24,1042,12,213.45,Carlos Silva,0.1
8460,2024-02-01,1042,5,252.3,Gabriel Silva,0.2
8461,2024-02-20,1037,8,68.07,Bruno Ribeiro,0.15
8462,2024-05-10,1033,14,191.21,Eduardo Silva,0.0
8463,2024-01-30,1024,9,62.49,Eduardo Silva,0.05
8464,2024-01-19,1010,3,41.28,Juliana Ferreira,0.0
8465,2024-06-04,1017,17,152.62,Fernanda Ribeiro,0.0
8466,2024-03-22,1038,11,215.85,Ana Costa,0.1
8467,2024-02-09,1040,11,49.94,Juliana Souza,0.15
8468,2024-05-15,1050,8,44.07,Eduardo Pereira,0.0
8469,2024-04-22,1015,1,181.34,Daniela Ribeiro,0.2
8470,2024-03-24,1010,19,15.65,Juliana Ferreira,0.1
8471,2024-05-03,1034,10,142.14,Juliana Martins,0.15
8472,2024-03-01,1003,19,31.32,Ana Ferreira,0.0
8473,2024-01-05,1007,1,235.03,Bruno Ribeiro,0.1
8474,2024-05-24,1046,20,110.03,Helena Souza,0.05
8475,2024-01-04,1030,2,55.46,Daniela Lima,0.1
8476,2024-01-18,1032,9,236.94,Eduardo Oliveira,0.15
8477,2024-06-12,1049,1,188.8,Ana Almeida,0.15
8478,2024-02-19,1020,14,102.41,Fernanda Ferreira,0.05
8479,2024-01-17,1003,6,59.37,Bruno Lima,0.1
8480,2024-04-01,1007,7,265.42,Daniela Silva,0.0
8481,2024-06-27,1025,9,105.5,Juliana Costa,0.2
8482,2024-01-09,1022,3,180.81,Igor Oliveira,0.0
8483,2024-02-16,1030,4,298.3,Helena Almeida,0.0
8484,2024-03-23,1036,11,269.74,Gabriel Silva,0.15
8485,2024-05-14,1038,16,37.86,Juliana Ferreira,0.15
8486,2024-03-23,1009,2,215.7,Ana Martins,0.1
8487,2024-06-17,1046,2,255.99,Gabriel Silva,0.05
8488,2024-05-13,1019,10,293.8,Bruno Souza,0.05
8489,2024-05-27,1047,1,143.45,Fernanda Lima,0.0
8490,2024-06-10,1017,14,92.37,Eduardo Martins,0.2
8491,2024-03-25,1022,8,166.31,Gabriel Martins,0.15
8492,2024-03-23,1017,13,289.43,Fernanda Oliveira,0.15
8493,2024-06-03,1010,6,283.3,Igor Almeida,0.1
8494,2024-03-10,1041,4,72.83,Gabriel Costa,0.2
8495,2024-05-15,1020,14,134.2,Ana Ribeiro,0.1
8496,2024-05-27,1004,6,217.06,Helena Pereira,0.2
8497,2024-05-26,1007,15,136.48,Eduardo Souza,0.1
8498,2024-06-09,1020,8,24.81,Daniela Silva,0.2
8499,2024-04-26,1016,18,283.35,Helena Martins,0.15
8500,2024-06-14,1010,16,182.79,Eduardo Souza,0.0
8501,2024-05-14,1046,19,32.97,Daniela Costa,0.1
8502,2024-06-07,1040,12,50.1,Daniela Oliveira,0.05
8503,2024-01-22,1043,8,135.78,Eduardo Ferreira,0.05
8504,2024-04-04,1028,2,222.25,Fernanda Lima,0.2
8505,2024-03-04,1028,14,212.9,Helena Almeida,0.05
8506,2024-04-15,1032,15,218.3,Bruno Ribeiro,0.0
8507,2024-04-27,1044,20,190.76,Carlos Lima,0.2
8508,2024-04-20,1031,3,146.72,Daniela Oliveira,0.2
8509,2024-06-07,1031,6,236.75,Carlos Pereira,0.15
8510,2024-05-19,1032,4,148.38,Bruno Costa,0.2
8511,2024-03-17,1042,18,212.02,Eduardo Martins,0.2
8512,2024-02-02,1029,14,181.98,Igor Almeida,0.05
8513,2024-03-03,1042,17,117.05,Helena Ribeiro,0.15
8514,2024-06-09,1027,3,45.66,Fernanda Pereira,0.1
8515,2024-01-16,1049,14,126.86,Eduardo Ferreira,0.15
8516,2024-04-15,1000,11,179.25,Fernanda Souza,0.05
8517,2024-05-24,1004,15,241.03,Juliana Martins,0.1
8518,2024-04-22,1007,15,19.32,Daniela Almeida,0.0
8519,2024-06-18,1031,11,35.24,Carlos Pereira,0.05
8520,2024-02-08,1011,10,99.64,Juliana Lima,0.2
8521,2024-01-07,1015,14,40.56,Eduardo Oliveira,0.1
8522,2024-02-12,1001,4,230.56,Helena Silva,0.05
8523,2024-05-24,1041,11,64.69,Fernanda Almeida,0.05
8524,2024-05-22,1009,10,180.57,Eduardo Almeida,0.05
8525,2024-06-25,1028,14,60.39,Helena Lima,0.0
8526,2024-01-20,1032,9,99.2,Bruno Ferreira,0.2
8527,2024-02-23,1008,20,269.46,Gabriel Almeida,0.15
8528,2024-04-10,1050,16,64.04,Daniela Souza,0.0
8529,2024-05-15,1030,12,54.67,Juliana Costa,0.2
8530,2024-04-30,1000,1,17.26,Juliana Ribeiro,0.15
8531,2024-01-11,1049,3,255.09,Daniela Lima,0.2
8532,2024-02-13,1027,15,85.5,Ana Lima,0.0
8533,2024-04-12,1039,8,18.98,Daniela Silva,0.1
8534,2024-01-05,1000,8,179.86,Juliana Silva,0.15
8535,2024-01-28,1032,20,154.72,Carlos Martins,0.2
8536,2024-03-16,1047,6,211.12,Juliana Silva,0.05
8537,2024-02-22,1025,3,187.83,Bruno Almeida,0.05
8538,2024-03-27,1050,3,74.82,Daniela Costa,0.1
8539,2024-06-05,1014,11,48.8,Juliana Oliveira,0.15
8540,2024-04-21,1021,11,195.1,Juliana Silva,0.2
8541,2024-06-26,1041,19,259.5,Bruno Martins,0.2
8542,2024-01-07,1019,1,125.26,Igor Oliveira,0.1
8543,2024-06-19,1018,16,142.13,Carlos Lima,0.1
8544,2024-02-09,1000,12,132.57,Daniela Martins,0.15
8545,2024-05-14,1036,7,199.46,Igor Martins,0.05
8546,2024-04-17,1006,17,35.01,Carlos Ferreira,0.0
8547,2024-03-02,1018,13,227.15,Carlos Almeida,0.15
8548,2024-02-25,1033,8,101.87,Igor Oliveira,0.0
8549,2024-04-11,1043,2,242.68,Fernanda Almeida,0.05
8550,2024-06-21,1017,19,81.23,Helena Almeida,0.2
8551,2024-06-20,1012,20,138.58,Juliana Ferreira,0.05
8552,2024-04-01,1038,4,10.96,Helena Costa,0.2
8553,2024-06-02,1028,6,230.19,Carlos Lima,0.05
8554,2024-05-16,1046,12,124.1,Juliana Ferreira,0.1
8555,2024-02-21,1019,1,259.8,Helena Martins,0.15
8556,2024-06-21,1015,14,145.9,Gabriel Pereira,0.0
8557,2024-05-11,1035,11,103.09,Daniela Oliveira,0.1
8558,2024-06-26,1011,13,123.61,Helena Ribeiro,0.0
8559,2024-01-21,1020,16,63.78,Carlos Lima,0.05
8560,2024-06-01,1024,14,194.85,Gabriel Almeida,0.2
8561,2024-04-19,1018,20,94.33,Bruno Lima,0.05
8562,2024-06-25,1004,19,167.73,Ana Pereira,0.05
8563,2024-05-07,1038,13,56.63,Carlos Oliveira,0.05
8564,2024-01-14,1015,12,178.05,Gabriel Oliveira,0.15
8565,2024-05-14,1024,6,98.4,Ana Lima,0.2
8566,2024-01-06,1042,12,65.55,Daniela Almeida,0.15
8567,2024-06-28,1034,9,197.55,Bruno Lima,0.1
8568,2024-01-20,1003,11,256.39,Bruno Almeida,0.1
8569,2024-03-30,1043,9,111.69,Ana Ferreira,0.05
8570,2024-01-18,1002,12,135.91,Fernanda Lima,0.0
8571,2024-06-28,1049,16,157.12,Gabriel Souza,0.1
8572,2024-05-06,1002,13,124.53,Fernanda Pereira,0.05
8573,2024-05-19,1031,13,190.97,Igor Lima,0.1
8574,2024-04-17,1039,15,74.14,Carlos Silva,0.0
8575,2024-05-08,1037,15,234.01,Daniela Martins,0.2
8576,2024-02-19,1040,18,43.95,Helena Ribeiro,0.2
8577,2024-03-02,1016,11,175.72,Ana Silva,0.1
8578,2024-06-12,1016,4,239.49,Daniela Souza,0.15
8579,2024-06-03,1001,3,41.84,Juliana Silva,0.1
8580,2024-05-08,1043,16,190.33,Juliana Lima,0.0
8581,2024-06-29,1003,15,133.7,Helena Pereira,0.05
8582,2024-03-18,1019,4,246.38,Ana Oliveira,0.2
8583,2024-01-02,1014,2,36.55,Igor Lima,0.2
8584,2024-04-30,1001,8,205.91,Bruno Martins,0.15
8585,2024-01-28,1049,17,129.18,Bruno Costa,0.15
8586,2024-06-03,1016,8,119.35,Helena Almeida,0.15
8587,2024-01-11,1012,17,208.83,Fernanda Souza,0.05
8588,2024-02-12,1036,7,27.65,Igor Costa,0.05
8589,2024-06-10,1042,9,112.84,Carlos Martins,0.15
8590,2024-02-26,1017,4,108.02,Fernanda Ribeiro,0.2
8591,2024-06-01,1015,10,237.85,Fernanda Costa,0.05
8592,2024-03-15,1035,17,268.1,Daniela Martins,0.05
8593,2024-02-22,1036,14,104.6,Carlos Souza,0.0
8594,2024-06-14,1008,6,143.2,Gabriel Almeida,0.05
8595,2024-03-31,1031,11,247.56,Gabriel Silva,0.0
8596,2024-06-25,1010,16,281.94,Ana Almeida,0.1
8597,2024-06-05,1017,10,173.24,Daniela Oliveira,0.05
8598,2024-03-29,1037,12,241.99,Gabriel Ferreira,0.2
8599,2024-02-04,1042,13,116.2,Fernanda Costa,0.15
8600,2024-01-13,1007,13,173.61,Juliana Souza,0.1
8601,2024-05-30,1032,6,65.06,Bruno Lima,0.0
8602,2024-03-19,1005,20,108.75,Carlos Almeida,0.2
8603,2024-02-23,1042,6,67.26,Fernanda Costa,0.2
8604,2024-03-08,1041,10,182.58,Bruno Almeida,0.15
8605,2024-04-07,1044,5,10.79,Bruno Souza,0.15
8606,2024-01-26,1010,1,282.51,Ana Souza,0.1
8607,2024-05-23,1000,8,104.3,Daniela Oliveira,0.05
8608,2024-02-17,1007,19,156.6,Bruno Costa,0.15
8609,2024-03-25,1023,19,196.92,Ana Silva,0.0
8610,2024-01-12,1007,12,266.44,Carlos Martins,0.05
8611,2024-01-31,1023,17,69.03,Daniela Souza,0.15
8612,2024-04-06,1046,1,126.37,Bruno Silva,0.0
8613,2024-03-18,1039,6,32.71,Juliana Ferreira,0.15
8614,2024-02-23,1004,4,224.71,Helena Souza,0.1
